SERIES,COLOR,FRAME,X,Y,Z
30,Yellow,0,-115.282349,201.789017,19.500000
30,Yellow,1,-117.821648,201.281082,19.500000
30,Yellow,2,-118.329544,201.281082,28.500000
30,Yellow,3,-118.837448,200.265381,31.500000
30,Yellow,4,-117.821648,201.281082,37.500000
30,Yellow,5,-112.235153,199.757507,43.500000
30,Yellow,6,-114.774460,200.265381,43.500000
30,Yellow,7,-113.250954,200.265381,49.500000
30,Yellow,8,-107.285652,207.839050,48.701752
31,Yellow,0,-55.555550,203.833389,37.500000
31,Yellow,1,-59.430149,204.387009,40.500000
31,Yellow,2,-59.983650,205.493988,43.500000
31,Yellow,3,-61.090645,203.833389,43.500000
31,Yellow,4,-58.323143,203.279907,46.500000
31,Yellow,5,-58.323143,204.940414,64.500000
31,Yellow,6,-56.109043,203.279907,64.500000
31,Yellow,7,-55.555550,204.940414,64.500000
31,Yellow,8,-50.943512,211.055237,59.051697
32,Yellow,1,-125.134949,-70.663818,1.500000
32,Yellow,2,-119.717743,-71.205521,10.500000
32,Yellow,3,-119.175941,-70.663818,13.500000
32,Yellow,4,-119.717743,-72.289017,16.500000
32,Yellow,5,-118.634254,-73.372414,19.500000
32,Yellow,6,-119.175941,-72.830727,19.500000
32,Yellow,7,-114.842255,-73.372414,19.500000
32,Yellow,8,-112.675354,-71.747314,19.500000
33,Yellow,1,-3.706544,-148.130219,22.500000
33,Yellow,2,-5.296344,-148.130219,22.500000
33,Yellow,3,-5.296344,-147.070313,22.500000
33,Yellow,4,-4.766445,-147.070313,22.500000
33,Yellow,5,-5.296344,-147.070313,22.500000
33,Yellow,6,-5.296344,-147.070313,22.500000
33,Yellow,7,-4.236545,-147.600220,28.500000
33,Yellow,8,-3.706544,-147.070313,25.500000
34,Yellow,3,174.795166,-55.288120,1.500000
34,Yellow,4,176.869858,-55.806820,1.500000
34,Yellow,5,170.645874,-53.732121,16.500000
34,Yellow,6,171.683151,-55.288120,16.500000
34,Yellow,7,170.127167,-56.844120,10.500000
34,Yellow,8,172.201859,-55.288120,10.500000
35,Yellow,4,115.288452,58.063087,4.500000
35,Yellow,5,111.733459,59.586685,10.500000
35,Yellow,6,111.733459,57.047386,13.500000
35,Yellow,7,109.701958,56.539482,10.500000
35,Yellow,8,112.241257,59.078785,7.500000
36,Yellow,0,-134.885956,133.024002,-238.500000
36,Yellow,1,-138.136337,140.608185,-241.500000
36,Yellow,2,-140.303146,142.775085,-238.500000
36,Yellow,3,-143.553543,143.316788,-235.500000
36,Yellow,4,-140.844940,140.066376,-229.500000
36,Yellow,5,-139.219742,139.524689,-226.500000
36,Yellow,6,-135.427658,133.024002,-226.500000
36,Yellow,7,-137.052856,130.315384,-217.500000
36,Yellow,8,-137.594559,130.315384,-220.500000
37,Yellow,7,5.475555,-185.442734,-40.500000
37,Yellow,8,5.973056,-186.437836,-43.500000
38,Yellow,7,1.465755,-54.520519,-40.500000
38,Yellow,8,1.953256,-51.595219,-37.500000
39,Yellow,7,68.076164,-206.084320,-43.500000
39,Yellow,8,66.696358,-206.544312,-43.500000
40,Yellow,7,-144.670837,-209.085632,-49.500000
40,Yellow,8,-142.456757,-209.639114,-49.500000
41,Yellow,0,-4.236545,-201.654831,-262.500000
41,Yellow,1,-10.595845,-199.005035,-256.500000
41,Yellow,2,-11.655746,-195.295410,-253.500000
41,Yellow,3,-19.075045,-194.765518,-247.500000
41,Yellow,4,-16.955244,-200.064926,-244.500000
41,Yellow,5,-19.075045,-207.484222,-256.500000
41,Yellow,6,-12.185745,-214.373520,-247.500000
41,Yellow,7,-9.535945,-213.313629,-247.500000
41,Yellow,8,-13.775545,-215.963333,-250.500000
42,Yellow,0,163.384476,-207.258713,-229.500000
42,Yellow,1,163.384476,-203.109314,-229.500000
42,Yellow,2,159.753754,-196.885315,-226.500000
42,Yellow,3,153.010971,-195.329315,-223.500000
42,Yellow,4,154.567078,-201.553329,-217.500000
42,Yellow,5,147.305649,-203.109314,-217.500000
42,Yellow,6,151.973648,-211.926712,-214.500000
42,Yellow,7,146.786957,-212.964127,-214.500000
42,Yellow,8,139.525558,-214.520126,-217.500000
43,Yellow,0,8.636757,-182.665039,-223.500000
43,Yellow,1,5.589556,-177.586411,-220.500000
43,Yellow,2,4.573855,-175.554932,-214.500000
43,Yellow,3,0.003056,-176.062836,-211.500000
43,Yellow,4,2.542356,-179.110031,-208.500000
43,Yellow,5,0.003056,-180.633621,-208.500000
43,Yellow,6,4.573855,-187.235825,-208.500000
43,Yellow,7,3.050256,-187.743713,-205.500000
43,Yellow,8,1.526656,-188.251633,-208.500000
44,Yellow,0,-82.582054,-167.035217,-220.500000
44,Yellow,1,-86.064545,-162.557724,-220.500000
44,Yellow,2,-86.562042,-162.060211,-217.500000
44,Yellow,3,-90.044548,-161.065216,-211.500000
44,Yellow,4,-88.552055,-162.557724,-208.500000
44,Yellow,5,-89.049545,-164.050217,-208.500000
44,Yellow,6,-85.069550,-170.020218,-208.500000
44,Yellow,7,-84.572044,-173.005234,-205.500000
44,Yellow,8,-85.069550,-173.502716,-205.500000
45,Yellow,0,116.586258,-51.335022,-220.500000
45,Yellow,1,110.497658,-46.353416,-226.500000
45,Yellow,2,107.730057,-43.585918,-223.500000
45,Yellow,3,102.194962,-40.264820,-220.500000
45,Yellow,4,104.409065,-45.246418,-214.500000
45,Yellow,5,101.087967,-48.567520,-211.500000
45,Yellow,6,104.409065,-52.442020,-211.500000
45,Yellow,7,99.980965,-55.209618,-211.500000
45,Yellow,8,96.106361,-57.423622,-211.500000
46,Yellow,0,29.797855,-212.595215,-220.500000
46,Yellow,1,27.630957,-209.886612,-220.500000
46,Yellow,2,26.547457,-205.011124,-220.500000
46,Yellow,3,20.588558,-202.302521,-217.500000
46,Yellow,4,21.671957,-207.719711,-211.500000
46,Yellow,5,19.505056,-212.053513,-211.500000
46,Yellow,6,23.838856,-217.470734,-211.500000
46,Yellow,7,22.755457,-218.012527,-211.500000
46,Yellow,8,21.130257,-217.470734,-214.500000
47,Yellow,0,-54.581448,63.318382,-241.500000
47,Yellow,1,-59.350945,70.207680,-241.500000
47,Yellow,2,-61.470745,72.857483,-238.500000
47,Yellow,3,-64.120453,73.917282,-235.500000
47,Yellow,4,-62.530643,71.267586,-229.500000
47,Yellow,5,-62.530643,67.027985,-229.500000
47,Yellow,6,-56.701145,61.728584,-229.500000
47,Yellow,7,-61.470745,58.018986,-226.500000
47,Yellow,8,-59.880844,58.548885,-229.500000
48,Yellow,0,47.168354,-212.783722,-223.500000
48,Yellow,1,41.868858,-210.133926,-223.500000
48,Yellow,2,40.279057,-204.834518,-223.500000
48,Yellow,3,34.449558,-204.304535,-220.500000
48,Yellow,4,36.039455,-209.604034,-217.500000
48,Yellow,5,34.979557,-212.783722,-223.500000
48,Yellow,6,39.219154,-220.202911,-217.500000
48,Yellow,7,38.159157,-218.613113,-217.500000
48,Yellow,8,33.919659,-219.673035,-217.500000
49,Yellow,0,53.944859,-212.445419,-226.500000
49,Yellow,1,50.314156,-210.889435,-226.500000
49,Yellow,2,48.239456,-204.665329,-223.500000
49,Yellow,3,41.496758,-204.665329,-220.500000
49,Yellow,4,43.571457,-209.852036,-217.500000
49,Yellow,5,41.496758,-212.445419,-217.500000
49,Yellow,6,45.646156,-220.225510,-217.500000
49,Yellow,7,45.646156,-220.225510,-217.500000
49,Yellow,8,42.534054,-219.706833,-217.500000
50,Yellow,0,-60.432945,186.045197,-223.500000
50,Yellow,1,-65.003647,189.600204,-229.500000
50,Yellow,2,-65.003647,193.663177,-226.500000
50,Yellow,3,-68.558746,193.663177,-223.500000
50,Yellow,4,-64.495842,191.123779,-220.500000
50,Yellow,5,-65.003647,187.568787,-214.500000
50,Yellow,6,-61.956543,180.458679,-214.500000
50,Yellow,7,-68.050842,177.919281,-208.500000
50,Yellow,8,-65.511543,178.427200,-208.500000
51,Yellow,0,62.688160,188.677795,-223.500000
51,Yellow,1,55.225658,196.140305,-223.500000
51,Yellow,2,54.230659,198.627777,-223.500000
51,Yellow,3,51.743156,198.627777,-220.500000
51,Yellow,4,53.733154,195.642776,-214.500000
51,Yellow,5,50.250656,189.672806,-205.500000
51,Yellow,6,56.718159,180.717789,-205.500000
51,Yellow,7,49.255661,176.737778,-196.500000
51,Yellow,8,48.260654,174.747787,-205.500000
52,Yellow,0,101.641457,-127.166023,-214.500000
52,Yellow,1,97.766853,-121.630928,-211.500000
52,Yellow,2,96.106361,-119.970314,-211.500000
52,Yellow,3,90.571266,-117.756325,-208.500000
52,Yellow,4,92.231758,-121.630928,-202.500000
52,Yellow,5,88.910759,-122.737915,-202.500000
52,Yellow,6,91.124756,-129.380035,-202.500000
52,Yellow,7,87.803757,-132.147614,-202.500000
52,Yellow,8,85.589653,-133.254623,-202.500000
53,Yellow,0,45.507759,113.521988,-214.500000
53,Yellow,1,43.882656,121.106079,-214.500000
53,Yellow,2,43.340954,123.272980,-211.500000
53,Yellow,3,36.840256,124.898193,-205.500000
53,Yellow,4,37.923656,122.731293,-199.500000
53,Yellow,5,37.923656,119.480988,-199.500000
53,Yellow,6,41.715755,111.896889,-199.500000
53,Yellow,7,36.298454,109.729881,-196.500000
53,Yellow,8,34.673355,110.271683,-196.500000
54,Yellow,0,-132.483551,-173.037720,-208.500000
54,Yellow,1,-134.073349,-171.977829,-214.500000
54,Yellow,2,-135.663239,-169.858032,-214.500000
54,Yellow,3,-138.312943,-168.798111,-205.500000
54,Yellow,4,-136.723145,-170.917923,-202.500000
54,Yellow,5,-137.783051,-172.507736,-199.500000
54,Yellow,6,-135.133240,-176.747314,-199.500000
54,Yellow,7,-133.013443,-179.927032,-199.500000
54,Yellow,8,-133.543457,-179.927032,-199.500000
55,Yellow,0,178.425873,-9.645117,-202.500000
55,Yellow,1,173.757858,-3.421017,-202.500000
55,Yellow,2,170.645874,0.209683,-202.500000
55,Yellow,3,164.940460,0.209683,-199.500000
55,Yellow,4,167.015167,0.209683,-193.500000
55,Yellow,5,161.828461,-4.977017,-187.500000
55,Yellow,6,164.940460,-9.645117,-184.500000
55,Yellow,7,160.791061,-13.275717,-184.500000
55,Yellow,8,155.604355,-15.869118,-184.500000
56,Yellow,0,134.079559,172.840683,-190.500000
56,Yellow,1,129.000854,175.380005,-199.500000
56,Yellow,2,126.969360,180.966476,-193.500000
56,Yellow,3,123.922264,180.966476,-190.500000
56,Yellow,4,127.477257,176.903580,-187.500000
56,Yellow,5,121.890762,172.840683,-175.500000
56,Yellow,6,125.953659,165.730591,-172.500000
56,Yellow,7,119.859253,162.683380,-166.500000
56,Yellow,8,119.351463,163.699081,-169.500000
57,Yellow,0,54.728157,53.855083,-190.500000
57,Yellow,1,52.240658,58.332588,-190.500000
57,Yellow,2,49.753155,60.322582,-190.500000
57,Yellow,3,45.773155,62.312584,-184.500000
57,Yellow,4,47.763161,59.825085,-178.500000
57,Yellow,5,47.265656,55.347588,-178.500000
